family,filename,file_path,parsed_date,session_rank,label,segment_kind,segment_source,segment_context,start_sample,end_sample,expected_duration_sec,segment_index,start_time_sec,end_time_sec,duration_sec,duration_error_sec
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,42906,45526,15.0,10,172.18441772460938,182.69863891601562,10.518234252929688,-4.4817657470703125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,45527,47662,8.0,11,182.70265197753906,191.27053833007812,8.5718994140625,0.5718994140625
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,47663,49075,5.0,12,191.27455139160156,196.9409942626953,5.6704559326171875,0.6704559326171875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,49076,51423,8.0,13,196.94500732421875,206.36366271972656,9.42266845703125,1.42266845703125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,51424,55471,15.0,14,206.36767578125,222.60853576660156,16.244873046875,1.244873046875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,55472,57468,8.0,15,222.612548828125,230.62261962890625,8.014083862304688,0.0140838623046875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,57469,58790,5.0,16,230.6266326904297,235.92788696289062,5.305267333984375,0.305267333984375
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,58791,61270,8.0,17,235.93190002441406,245.88027954101562,9.952392578125,1.952392578125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,61271,64816,15.0,18,245.88429260253906,260.110595703125,14.230316162109375,-0.769683837890625
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,64817,66792,8.0,19,260.11460876464844,268.0404052734375,7.9298095703125,-0.0701904296875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,66793,68072,5.0,20,268.04441833496094,273.1771240234375,5.13671875,0.13671875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,68073,70007,8.0,21,273.18113708496094,280.94239807128906,7.7652740478515625,-0.2347259521484375
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,70008,73803,15.0,22,280.9464111328125,296.1759796142578,15.23358154296875,0.23358154296875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,73804,76326,8.0,23,296.17999267578125,306.3009338378906,10.124954223632812,2.1249542236328125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,76327,77594,5.0,24,306.30494689941406,311.3894958496094,5.08856201171875,0.08856201171875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,77595,79561,8.0,25,311.3935089111328,319.28318786621094,7.8936920166015625,-0.1063079833984375
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,79562,83302,15.0,26,319.2872009277344,334.2960510253906,15.012863159179688,0.0128631591796875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,83303,85227,8.0,27,334.30006408691406,342.0211944580078,7.7251434326171875,-0.2748565673828125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,85228,86299,5.0,28,342.02520751953125,346.3231964111328,4.302001953125,-0.697998046875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,86300,88262,8.0,29,346.32720947265625,354.2008361816406,7.8776397705078125,-0.1223602294921875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,88263,91991,15.0,30,354.20484924316406,369.16554260253906,14.964706420898438,-0.0352935791015625
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,91992,93995,8.0,31,369.1695556640625,377.2077178955078,8.04217529296875,0.04217529296875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,93996,95295,5.0,32,377.21173095703125,382.42469787597656,5.21697998046875,0.21697998046875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,95296,97545,8.0,33,382.4287109375,391.45408630371094,9.029388427734375,1.029388427734375
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,97546,101374,15.0,34,391.4580993652344,406.8200988769531,15.366012573242188,0.3660125732421875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,101375,103263,8.0,35,406.82411193847656,414.40077209472656,7.5806732177734375,-0.4193267822265625
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,103264,104583,5.0,36,414.40478515625,419.69801330566406,5.2972412109375,0.2972412109375
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,104584,106473,8.0,37,419.7020263671875,427.28269958496094,7.584686279296875,-0.415313720703125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,106474,110471,15.0,38,427.2867126464844,443.32691955566406,16.044219970703125,1.044219970703125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,110472,112543,8.0,39,443.3309326171875,451.64198303222656,8.3150634765625,0.3150634765625
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,112544,113825,5.0,40,451.64599609375,456.78672790527344,5.144744873046875,0.144744873046875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,113826,115825,8.0,41,456.7907409667969,464.81285095214844,8.026123046875,0.026123046875
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_movement1,115826,120047,15.0,42,464.8168640136719,481.75599670410156,16.943145751953125,1.943145751953125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,LEFT,movement1,marker_1_to_2,,120048,121820,8.0,43,481.760009765625,488.87115478515625,7.1151580810546875,-0.8848419189453125
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement1_to_movement2,121821,123067,5.0,44,488.8751678466797,493.8754425048828,5.0042877197265625,0.0042877197265625
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,RIGHT,movement2,marker_3_to_4,,123068,125116,8.0,45,493.87945556640625,502.09820556640625,8.222763061523438,0.2227630615234375
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,REST,rest,inferred_between_active_gaps,movement2_to_end_of_recording,125117,126769,,46,502.1022186279297,508.73179626464844,6.6335906982421875,
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,BASELINE,baseline,inferred_pre_first_active_gap,start_to_first_active,0,13679,45.0,0,0.0,54.89466857910156,54.898681640625,9.898681640625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,13680,15000,8.0,1,54.898681640625,60.1959228515625,5.3012542724609375,-2.6987457275390625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,15001,15996,5.0,2,60.19993591308594,64.19293212890625,3.99700927734375,-1.00299072265625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,15997,17364,8.0,3,64.19694519042969,69.68280029296875,5.4898681640625,-2.5101318359375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,17365,23469,15.0,4,69.68681335449219,94.18254089355469,24.499740600585938,9.499740600585938
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,23470,24454,8.0,5,94.18655395507812,98.13540649414062,3.9528656005859375,-4.0471343994140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,24455,25457,5.0,6,98.13941955566406,102.16050720214844,4.0251007080078125,-0.9748992919921875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,25458,26510,8.0,7,102.16452026367188,106.38626098632812,4.2257537841796875,-3.7742462158203125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26511,31995,15.0,8,106.39027404785156,128.3979034423828,22.011642456054688,7.0116424560546875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,31996,32708,8.0,9,128.40191650390625,131.25921630859375,2.8613128662109375,-5.1386871337890625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,32709,33982,5.0,10,131.2632293701172,136.37185668945312,5.112640380859375,0.112640380859375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,33983,35536,8.0,11,136.37586975097656,142.608154296875,6.236297607421875,-1.763702392578125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,35537,40462,15.0,12,142.61216735839844,162.37649536132812,19.768341064453125,4.768341064453125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,40463,42313,8.0,13,162.38050842285156,169.80467224121094,7.4281768798828125,-0.5718231201171875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,42314,43394,5.0,14,169.80868530273438,174.14279174804688,4.3381195068359375,-0.6618804931640625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,43395,44628,8.0,15,174.1468048095703,179.09490966796875,4.952117919921875,-3.047882080078125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,44629,48201,15.0,16,179.0989227294922,193.43357849121094,14.338668823242188,-0.6613311767578125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,48202,49937,8.0,17,193.43759155273438,200.40025329589844,6.9666748046875,-1.0333251953125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,49938,50792,5.0,18,200.40426635742188,203.8314208984375,3.4311676025390625,-1.5688323974609375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,50793,52264,8.0,19,203.83543395996094,209.7386474609375,5.9072265625,-2.0927734375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,52265,55940,15.0,20,209.74266052246094,224.49066162109375,14.75201416015625,-0.24798583984375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,55941,57342,8.0,21,224.4946746826172,230.11697387695312,5.626312255859375,-2.373687744140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,57343,58620,5.0,22,230.12098693847656,235.24566650390625,5.128692626953125,0.128692626953125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,58621,60088,8.0,23,235.2496795654297,241.1368408203125,5.89117431640625,-2.10882568359375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,60089,63274,15.0,24,241.14085388183594,253.92245483398438,12.785614013671875,-2.214385986328125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,63275,64646,8.0,25,253.9264678955078,259.4283752441406,5.50592041015625,-2.49407958984375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,64647,66047,5.0,26,259.43238830566406,265.05067443847656,5.6222991943359375,0.6222991943359375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,66048,68007,8.0,27,265.0546875,272.91627502441406,7.8656005859375,-0.1343994140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,68008,70723,15.0,28,272.9202880859375,283.8157501220703,10.89947509765625,-4.10052490234375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,70724,72079,8.0,29,283.81976318359375,289.25746154785156,5.44171142578125,-2.55828857421875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,72080,72739,5.0,30,289.261474609375,291.9060821533203,2.64862060546875,-2.35137939453125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,72740,74041,8.0,31,291.91009521484375,297.13108825683594,5.225006103515625,-2.774993896484375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,74042,76402,15.0,32,297.1351013183594,306.6059265136719,9.474838256835938,-5.5251617431640625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,76403,77595,8.0,33,306.6099395751953,311.3935089111328,4.7875823974609375,-3.2124176025390625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,77596,78763,5.0,34,311.39752197265625,316.0807647705078,4.687255859375,-0.312744140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,78764,79908,8.0,35,316.08477783203125,320.67572021484375,4.5949554443359375,-3.4050445556640625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,79909,155297,15.0,36,320.6797332763672,623.2164154052734,302.5406951904297,287.5406951904297
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,155298,156539,8.0,37,623.2204284667969,628.2006378173828,4.984222412109375,-3.015777587890625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,156540,157589,5.0,38,628.2046508789062,632.4143524169922,4.213714599609375,-0.786285400390625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,157590,158764,8.0,39,632.4183654785156,637.1296997070312,4.7153472900390625,-3.2846527099609375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,158765,161877,15.0,40,637.1337127685547,649.6223602294922,12.492660522460938,-2.5073394775390625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,161878,163575,8.0,41,649.6263732910156,656.4365386962891,6.814178466796875,-1.185821533203125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,163576,164478,5.0,42,656.4405517578125,660.0603332519531,3.6237945556640625,-1.3762054443359375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,164479,166069,8.0,43,660.0643463134766,666.4451141357422,6.3847808837890625,-1.6152191162109375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,166070,169033,15.0,44,666.4491271972656,678.3398284912109,11.89471435546875,-3.10528564453125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,169034,170382,8.0,45,678.3438415527344,683.7534484863281,5.4136199951171875,-2.5863800048828125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,170383,171091,5.0,46,683.7574615478516,686.5987091064453,2.8452606201171875,-2.1547393798828125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,171092,172417,8.0,47,686.6027221679688,691.9200286865234,5.321319580078125,-2.678680419921875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,172418,174934,15.0,48,691.9240417480469,702.0209045410156,10.100875854492188,-4.8991241455078125
